0,1,2,3
0.29103014,0.14907898,0.4352913,0.124599636
0.39695492,0.20290768,0.18611729,0.2140201
0.264498,0.21194614,0.39458054,0.12897535
0.45384914,0.16033272,0.2605739,0.1252442
0.46141836,0.17435497,0.26648706,0.09773957
0.47090948,0.15798904,0.24268813,0.12841335
0.43674707,0.15909077,0.24421951,0.15994264
0.45582423,0.1289852,0.24465407,0.17053646
0.44903192,0.16664353,0.25251108,0.13181348
0.26076677,0.19158149,0.3452949,0.20235682
0.4031595,0.19526318,0.1810226,0.22055474
0.44879064,0.12798494,0.22775863,0.19546579
0.49070483,0.14897273,0.25354767,0.10677479
0.40883473,0.15979005,0.24053605,0.1908391
0.4176374,0.13990091,0.274474,0.16798766
0.26127723,0.21051162,0.33826578,0.18994537
0.4655275,0.12851262,0.24857946,0.1573805
0.28512022,0.20766324,0.39964974,0.1075668
0.49513775,0.14260507,0.22915332,0.13310392
0.29290164,0.14842649,0.40454477,0.15412717
0.44556823,0.13993044,0.2733139,0.14118746
0.47278154,0.15448566,0.249041,0.12369183
0.5021424,0.13430096,0.23045382,0.13310277
0.4421899,0.23755218,0.15957528,0.1606826
0.46711826,0.166152,0.23700057,0.12972917
0.47510716,0.14636612,0.23514436,0.1433823
0.4229519,0.15768707,0.27115458,0.14820643
0.49954885,0.14363071,0.23923713,0.117583305
0.25657973,0.17564134,0.38777766,0.18000123
0.28477302,0.15875709,0.40503913,0.15143073
0.47913852,0.14171219,0.2532149,0.12593433
0.2670725,0.20279045,0.37681752,0.15331951
0.28645325,0.21047549,0.37437978,0.12869146
0.26093104,0.16537774,0.3783156,0.19537558
0.489411,0.1596855,0.24153934,0.10936421
0.2931828,0.14790519,0.43460426,0.12430783
0.2796142,0.21530914,0.3623051,0.14277156
0.41505745,0.24854815,0.18314183,0.15325254
0.2513063,0.17550255,0.3900148,0.18317632
0.28335547,0.20770134,0.38736373,0.12157946
0.24988765,0.134496,0.3904965,0.2251199
0.4381074,0.149905,0.25208983,0.15989777
0.42137814,0.24650778,0.18340978,0.14870429
0.27501804,0.1904,0.35688046,0.17770146
0.28225687,0.21014184,0.34690288,0.1606984
0.49638695,0.13441584,0.24588065,0.12331648
0.3922795,0.15213008,0.24643321,0.20915723
0.35375717,0.1246238,0.42382678,0.09779224
0.44821876,0.12918268,0.260388,0.16221057
0.45569417,0.15624109,0.2518319,0.13623288
0.44919756,0.15168306,0.24891917,0.15020026
0.30784896,0.14034928,0.46215826,0.08964348
0.46481973,0.15559402,0.2422176,0.1373687
0.50036603,0.1497075,0.2424194,0.10750708
0.5208434,0.09848407,0.25627938,0.12439318
0.27936062,0.12190592,0.429257,0.16947646
0.45788455,0.12321596,0.24762668,0.17127278
0.25581643,0.17655933,0.4124965,0.15512773
0.47648326,0.14212346,0.2399831,0.1414102
0.2806045,0.18540944,0.38863498,0.14535116
0.26410553,0.16785616,0.3765966,0.1914417
0.42726603,0.17721775,0.2605214,0.13499478
0.2947199,0.20034671,0.3536334,0.15129997
0.29948086,0.1532804,0.43965164,0.10758705
0.46818012,0.14881042,0.2397682,0.14324127
0.27588412,0.14634852,0.41188738,0.16587994
0.32092664,0.15504274,0.42517844,0.0988522
0.44401628,0.149511,0.2243821,0.18209065
0.4360625,0.13973418,0.24002504,0.18417822
0.38976303,0.2427624,0.17069437,0.19678025
0.2541593,0.19046915,0.4003699,0.15500161
0.24853326,0.1991685,0.3968307,0.15546754
0.4249971,0.1479892,0.24095614,0.18605754
0.39504758,0.2296425,0.19042024,0.1848897
0.50871277,0.10009907,0.2598432,0.13134496
0.4421888,0.24424903,0.1792513,0.13431086
0.24949025,0.2789877,0.30708516,0.16443694
0.29653448,0.13331436,0.45754808,0.11260304
0.2983317,0.14292629,0.43284982,0.12589213
0.43113256,0.24572764,0.17439182,0.14874798
0.3005869,0.144051,0.40676388,0.1485982
0.38894916,0.21345203,0.18000971,0.21758908
0.44210696,0.25461027,0.18768333,0.115599416
0.21931958,0.2964722,0.2919196,0.19228864
0.087441206,0.23848647,0.41099712,0.2630752
0.4141127,0.24589634,0.18684661,0.15314437
0.27660865,0.15706496,0.43901458,0.12731189
0.43138117,0.22915193,0.1613051,0.17816177
0.46963304,0.14344494,0.23969121,0.14723076
0.39664894,0.21880145,0.1975272,0.18702237
0.27447972,0.24968122,0.35072765,0.12511145
0.46945018,0.15246405,0.2699529,0.1081329
0.29587686,0.14163974,0.45411366,0.10836974
0.30299917,0.14588058,0.44994944,0.101170845
0.5313694,0.10600599,0.263979,0.09864566
