,0,1,2,3
0,0.0,39.65198148293196,22.66932599143495,23.2366310734009
1,39.65198148293196,0.0,22.741168439441157,21.659044288868447
2,22.66932599143495,22.741168439441157,0.0,18.80312628188766
3,23.2366310734009,21.659044288868447,18.80312628188766,0.0
