0,1,2,3
0.20455515,0.30035043,0.3837496,0.11134485
0.33465707,0.22310174,0.21823843,0.22400272
0.23611513,0.092675745,0.3109061,0.36030298
0.29936248,0.22928856,0.3295369,0.14181203
0.20515251,0.11852633,0.45294496,0.22337611
0.34680682,0.15142773,0.31475255,0.18701287
0.27661854,0.09319125,0.43451062,0.19567955
0.27304974,0.29940975,0.09955652,0.32798406
0.1830482,0.3625773,0.33425337,0.12012112
0.44064906,0.14496408,0.23570758,0.17867929
0.35963708,0.121935025,0.30723694,0.21119104
0.19667599,0.22658904,0.27156717,0.30516785
0.37954363,0.13992679,0.32275304,0.15777649
0.28074425,0.13727918,0.2249496,0.35702696
0.20707537,0.1258185,0.41406152,0.25304455
0.3797179,0.15493396,0.33528,0.13006817
0.3017444,0.2782823,0.065394185,0.35457903
0.31678626,0.21672632,0.26580238,0.20068498
0.22612734,0.22396187,0.44540697,0.10450373
0.36218306,0.18452966,0.1651519,0.28813538
0.35149673,0.12444027,0.32957625,0.19448677
0.3604276,0.26892552,0.2610477,0.10959923
0.41240135,0.1570474,0.250605,0.1799463
0.23379943,0.19767353,0.26426843,0.30425856
0.23155273,0.15398072,0.48116988,0.13329668
0.25661427,0.20389254,0.1973116,0.34218153
0.36484885,0.09895375,0.29459074,0.24160662
0.41006783,0.14946412,0.21341422,0.2270539
0.21672414,0.21051997,0.3909153,0.1818406
0.29230177,0.14846326,0.32688257,0.23235242
0.4115019,0.111439414,0.3193268,0.15773188
0.33351088,0.20273413,0.24124917,0.22250585
0.3302431,0.29057512,0.15360634,0.22557549
0.2596789,0.11989126,0.43581483,0.18461502
0.39102063,0.2502845,0.084435865,0.27425903
0.41332865,0.1259031,0.33041808,0.13035019
0.37325165,0.05467474,0.41056234,0.16151124
0.22746487,0.22185473,0.27442998,0.2762504
0.179512,0.37925765,0.31256825,0.1286621
0.28985375,0.22355387,0.24993786,0.23665453
0.45891288,0.3195435,0.045579407,0.17596427
0.30779725,0.19163278,0.23599097,0.26457897
0.20130286,0.32707468,0.25650552,0.21511695
0.34457344,0.3156201,0.20097518,0.1388313
0.44497663,0.16694292,0.14577077,0.24230967
0.19967808,0.24641196,0.36762813,0.18628182
0.24982592,0.14562777,0.35477966,0.24976663
0.20600235,0.1499523,0.29310653,0.35093883
0.1788282,0.32299256,0.39113787,0.10704137
0.12183462,0.20404579,0.32169583,0.3524238
0.30451518,0.16606322,0.24326801,0.28615364
0.23219404,0.30162165,0.36429274,0.101891614
0.21656413,0.25051856,0.46947628,0.063441
0.34337473,0.21121068,0.30978194,0.13563265
0.2697397,0.43123546,0.12161777,0.17740701
0.4664266,0.09033702,0.22991271,0.21332373
0.25087357,0.12746623,0.47524363,0.14641654
0.18074876,0.17369592,0.27199143,0.37356386
0.3681123,0.18369152,0.22745107,0.22074509
0.292914,0.14897767,0.40577513,0.1523332
0.27528498,0.2072303,0.19020848,0.32727632
0.29476592,0.18041529,0.30175364,0.22306515
0.37552035,0.22657794,0.17574164,0.2221601
0.15126915,0.39446926,0.20844847,0.2458132
0.22722146,0.19280161,0.34539717,0.2345798
0.22501619,0.19674622,0.2109755,0.36726213
0.32395053,0.16475888,0.18777658,0.32351398
0.25397056,0.18995789,0.357102,0.19896951
0.41538426,0.11960795,0.2477463,0.21726152
0.45679834,0.13390747,0.18074295,0.22855121
0.3073488,0.22677812,0.16247247,0.3034006
0.3310397,0.10385871,0.24366571,0.32143593
0.27977532,0.22377896,0.36651397,0.12993176
0.24922276,0.34550282,0.27978027,0.12549414
0.2904739,0.14417516,0.34672374,0.21862713
0.32821196,0.11686984,0.22716591,0.3277523
0.24822754,0.24303822,0.32231298,0.1864212
0.4106531,0.121821344,0.33280787,0.13471776
0.24559236,0.31229118,0.28598437,0.1561321
0.23334546,0.47169247,0.1091182,0.18584388
0.29781678,0.17721249,0.23814866,0.28682202
0.37954807,0.10691613,0.25098222,0.26255357
0.2152385,0.3368138,0.33130863,0.116639026
0.28600562,0.3256258,0.21413065,0.1742379
0.48021984,0.1479928,0.16569254,0.2060948
0.39701977,0.17572634,0.2188319,0.208422
0.39438075,0.1713339,0.28330076,0.15098462
0.281144,0.21380056,0.23443577,0.2706197
0.2630119,0.2044403,0.35088548,0.18166229
0.26038098,0.1292694,0.41973832,0.19061126
0.26017135,0.34858915,0.23282751,0.158412
0.17196447,0.13359952,0.38723254,0.30720347
0.37155062,0.29412022,0.09543544,0.23889373
0.29335153,0.07986459,0.32986054,0.2969233
0.179512,0.37925765,0.31256825,0.1286621
0.26222995,0.39719522,0.20942472,0.13115011
0.35223854,0.07715589,0.3576423,0.21296328
0.38888133,0.15873197,0.23817718,0.21420951
0.26743194,0.38352507,0.22895797,0.12008506
0.26600942,0.118936844,0.41112798,0.20392574
0.36491305,0.19565175,0.2411151,0.1983201
0.39335954,0.16535018,0.22121422,0.22007605
0.36768866,0.14933921,0.32652205,0.15645008
0.21822417,0.100159705,0.41137987,0.27023622
0.31111497,0.3084001,0.17251565,0.20796925
0.35311836,0.10194147,0.2875298,0.25741035
0.36222634,0.19467424,0.22922675,0.21387266
0.23763601,0.26259017,0.33723062,0.16254315
0.40493253,0.21232899,0.2515982,0.13114028
0.24365841,0.21447411,0.16700089,0.3748666
0.27414355,0.25104904,0.30356187,0.17124552
0.3715589,0.17228046,0.3026916,0.153469
0.33817336,0.109939605,0.32064188,0.23124519
0.18765436,0.42380166,0.26608998,0.12245398
0.29347414,0.11030282,0.42598528,0.17023766
0.3409677,0.37164694,0.056835458,0.23054992
0.29692414,0.33392853,0.2463071,0.1228402
0.1926537,0.19497888,0.3272731,0.28509438
0.2522454,0.21762207,0.28571475,0.24441776
0.41530395,0.10822733,0.27825132,0.19821744
0.22809191,0.35217085,0.3002746,0.119462684
0.22488472,0.19846721,0.35535315,0.22129492
0.3788706,0.23695405,0.26042774,0.12374761
0.32921723,0.17858092,0.28541526,0.20678657
0.2721886,0.17195624,0.32608053,0.22977462
0.34990397,0.23097591,0.21316212,0.20595801
0.24735795,0.18982975,0.2739529,0.28885943
0.34554192,0.1977958,0.2780133,0.17864898
0.23227584,0.30081445,0.36157206,0.10533771
0.3855616,0.11657629,0.40767944,0.090182684
0.20481585,0.19408162,0.5031662,0.09793636
0.24461651,0.150181,0.4427996,0.16240291
0.30074888,0.27352965,0.27038568,0.15533578
0.40765128,0.18864971,0.2703381,0.13336098
0.25311798,0.21123442,0.28785247,0.2477951
0.41142297,0.13465005,0.28273287,0.17119418
0.2101005,0.12309122,0.32850876,0.3382995
0.3218679,0.122346684,0.25076863,0.30501676
0.36874563,0.14586501,0.2941921,0.19119723
0.36733332,0.32572052,0.15434755,0.15259862
0.37011006,0.12657538,0.35684636,0.14646825
0.2579329,0.25135732,0.07010198,0.42060778
0.25522697,0.14240927,0.28025585,0.32210788
0.28031874,0.0886835,0.38300666,0.24799111
0.3133046,0.1592795,0.24004334,0.28737253
0.31375846,0.28921664,0.17725477,0.21977012
0.23632911,0.20197715,0.17814757,0.38354617
0.36391005,0.1638759,0.23633881,0.23587523
0.1896846,0.15275273,0.4699811,0.18758157
0.3191933,0.1367991,0.2819875,0.26202014
0.24852102,0.13108295,0.45439574,0.16600028
0.51493865,0.16903718,0.12237477,0.19364944
0.55206525,0.119465806,0.12640879,0.20206022
0.45188564,0.14128883,0.20482498,0.20200047
0.22108552,0.21354628,0.24570315,0.31966504
0.32257223,0.20336406,0.29258752,0.18147613
0.36519104,0.1353697,0.21073553,0.28870377
0.2816298,0.10019698,0.38144225,0.23673098
0.2581375,0.122791246,0.44339558,0.17567559
0.35655445,0.24709411,0.27736577,0.11898565
0.3179335,0.11207459,0.28731388,0.28267804
0.23992415,0.21628727,0.29207054,0.25171804
0.4740407,0.18612772,0.23284417,0.10698748
0.28087315,0.24490418,0.21552823,0.2586944
0.2851654,0.18166192,0.293472,0.23970075
0.21751823,0.23078458,0.2927479,0.25894925
0.34248325,0.18556443,0.30342042,0.16853192
0.3506732,0.19283724,0.31324175,0.14324777
0.32835972,0.15723462,0.2971109,0.21729474
0.30475062,0.08641642,0.3310907,0.27774224
0.32495788,0.40600023,0.13169052,0.13735145
0.40335652,0.2557704,0.119646564,0.22122653
0.33143425,0.10933974,0.38329658,0.1759295
0.27581343,0.117503345,0.35074115,0.25594208
0.2309046,0.13884313,0.3435217,0.2867305
0.3929822,0.19558114,0.20726524,0.20417133
0.27638894,0.31206435,0.21662374,0.19492298
0.28762293,0.12865788,0.38147107,0.20224816
0.35280603,0.18466732,0.24421561,0.21831106
0.2191524,0.43230745,0.18845384,0.16008635
0.2950124,0.19908553,0.26212186,0.24378026
0.2566491,0.16749322,0.30800468,0.26785296
0.26802886,0.2778518,0.2842801,0.16983926
0.34319156,0.086641625,0.30302316,0.2671437
0.19784994,0.33304185,0.34472504,0.124383226
0.19140354,0.11842696,0.4766773,0.21349218
0.33859208,0.106119126,0.23472396,0.3205649
0.35590112,0.16141671,0.31184557,0.17083655
0.31459492,0.21062529,0.21349885,0.26128095
0.4086913,0.35616776,0.09273882,0.14240213
0.37832627,0.1420763,0.21930134,0.26029605
0.33271772,0.28820923,0.043954317,0.33511874
0.36046973,0.16123414,0.2825057,0.19579042
0.30684882,0.31077036,0.16290954,0.21947132
0.3659087,0.13418846,0.31608412,0.18381877
0.33878472,0.14675413,0.36051515,0.15394592
0.18460694,0.38483885,0.14480367,0.28575054
0.44845802,0.1819957,0.26904854,0.100497656
0.26424968,0.23465917,0.2595192,0.241572
0.3058534,0.16558649,0.37584156,0.15271862
0.27109727,0.32022607,0.2593178,0.14935882
0.2642423,0.29282275,0.30687952,0.13605538
0.27892548,0.12989806,0.30156192,0.28961453
0.26890415,0.28889006,0.23850401,0.20370178
0.39476278,0.09463365,0.33869314,0.17191051
0.36098132,0.3056062,0.25576067,0.07765181
0.3655996,0.23058985,0.16686021,0.2369503
0.37062496,0.16642098,0.20961215,0.2533419
0.2441496,0.2459195,0.35115546,0.15877546
0.38823983,0.1015452,0.2949826,0.21523237
0.16893777,0.20486194,0.40567482,0.22052549
0.2788169,0.21821621,0.18496044,0.31800646
0.39708665,0.14534326,0.28001395,0.17755613
0.3369688,0.16792205,0.24863164,0.24647754
0.29841724,0.24167383,0.17351589,0.28639302
0.20531549,0.19784895,0.28647706,0.31035846
0.19687784,0.30864444,0.39514828,0.09932946
0.46834412,0.17173,0.16222996,0.19769591
0.2123925,0.18424596,0.30122304,0.30213848
0.18381256,0.41050866,0.30564547,0.10003335
0.3452907,0.19902332,0.15885277,0.2968332
0.31186372,0.16531536,0.2901739,0.23264708
0.37434268,0.2004623,0.26361814,0.16157691
0.30877557,0.1288756,0.37905905,0.18328978
0.45291704,0.14475839,0.36819464,0.034129895
0.3708958,0.19954987,0.21791574,0.21163857
0.44597474,0.19623007,0.13415268,0.22364248
0.32524782,0.12511377,0.3382705,0.21136793
0.34867528,0.19344895,0.24757186,0.2103039
0.35923213,0.15081976,0.18390107,0.30604702
0.31807312,0.34715012,0.11856263,0.21621412
0.18066227,0.4090994,0.2921977,0.11804062
0.37847796,0.18281482,0.2700463,0.1686609
0.27526698,0.0960809,0.34101325,0.28763893
0.34763488,0.24886675,0.1684284,0.23506998
0.31760368,0.3116209,0.043320086,0.32745528
0.17488566,0.2022463,0.43368745,0.18918064
0.17864336,0.25822383,0.47964936,0.08348343
0.1470435,0.3944775,0.29309157,0.16538736
0.41465646,0.115669474,0.294878,0.17479609
0.22000891,0.36541605,0.28311217,0.13146289
