0,1,2,3
0.25881258,0.2750678,0.27282923,0.19329038
0.56390756,0.20285052,0.09062786,0.1426141
0.46217188,0.16150126,0.24871485,0.127612
0.5519434,0.15666093,0.090237126,0.20115857
0.5920678,0.2236806,0.0786378,0.10561385
0.68482244,0.12037908,0.123260334,0.07153811
0.6727233,0.15547481,0.06204392,0.10975796
0.79634655,0.083675474,0.0293053,0.09067268
0.6631481,0.13644047,0.13926868,0.061142687
0.5841815,0.20380585,0.07687386,0.1351388
0.5558494,0.21581607,0.09328338,0.1350512
0.6951582,0.12768143,0.051208504,0.12595189
0.24072899,0.36324704,0.26427573,0.13174824
0.77115834,0.11067682,0.013795536,0.10436934
0.8005406,0.07074866,0.09174011,0.036970634
0.2650006,0.29818925,0.26179832,0.1750118
0.464585,0.17995808,0.23342896,0.12202799
0.6227877,0.20398335,0.086213574,0.08701543
0.69786376,0.15745899,0.050414283,0.09426297
0.70083135,0.14718053,0.05958988,0.09239818
0.8590092,0.01687583,0.06440649,0.05970847
0.2836138,0.20434892,0.40958592,0.102451324
0.6743292,0.16466877,0.06333691,0.09766505
0.62907,0.19047508,0.08216516,0.09828981
0.6848049,0.15322307,0.049411412,0.11256053
0.83913094,0.012184303,0.082507275,0.0661775
0.72822773,0.16665486,0.031952716,0.073164694
0.07099613,0.26767042,0.35043126,0.31090215
0.5735875,0.20226704,0.10901282,0.11513267
0.7774789,0.06155494,0.10585002,0.055116206
0.11218467,0.30375847,0.30862397,0.27543294
0.28990567,0.21354115,0.34914383,0.14740936
0.6276055,0.20789163,0.07184402,0.092658795
0.06673892,0.35850054,0.27435508,0.3004054
0.69083124,0.15347853,0.055866767,0.09982338
0.4436816,0.27604908,0.18108782,0.099181466
0.6959419,0.114075415,0.1290035,0.060979158
0.80126816,0.04172808,0.10634155,0.050662223
0.63985425,0.123677105,0.07096128,0.16550732
0.7807063,0.10743999,0.030857101,0.08099664
0.67427635,0.10456145,0.13404107,0.087121174
0.7070806,0.13721606,0.06362972,0.09207361
0.75451285,0.09940674,0.027023893,0.11905658
0.6776253,0.12956883,0.13720948,0.055596404
0.24800152,0.34377098,0.22127998,0.18694754
0.81525534,0.03453692,0.089421116,0.060786612
0.49377853,0.17641555,0.215504,0.11430193
0.4480311,0.28620613,0.15542844,0.11033431
0.6768421,0.15834513,0.043623306,0.12118943
0.116331555,0.28022054,0.307048,0.29639983
0.7945491,0.11452403,0.024204401,0.0667224
0.5195705,0.14057474,0.27004662,0.06980807
0.7365265,0.09294654,0.021230003,0.14929695
0.71820694,0.13560621,0.040675737,0.10551112
0.7022876,0.17408979,0.04374909,0.07987348
0.7787121,0.056075957,0.09660226,0.068609744
0.31938276,0.19532236,0.33268458,0.15261026
0.6843198,0.12448758,0.13358046,0.057612125
0.59133244,0.19199179,0.11525359,0.10142219
0.09869721,0.28038925,0.3140625,0.3068511
0.6941603,0.12889032,0.12749651,0.04945287
0.80473936,0.037077047,0.10506279,0.053120837
0.8215494,0.03809941,0.09300263,0.04734845
0.43154952,0.27044934,0.16479224,0.13320889
0.2553155,0.2774241,0.26472315,0.2025372
0.27798414,0.19779226,0.35782558,0.16639799
0.7751212,0.058734097,0.1027177,0.06342693
0.674104,0.109237805,0.13513419,0.08152401
0.6960041,0.17666967,0.030783761,0.09654247
0.5851324,0.21955614,0.07305623,0.12225518
0.6607632,0.16846088,0.050219752,0.12055623
0.66280735,0.17349632,0.053353127,0.11034317
0.3301468,0.15723914,0.40170625,0.11090777
0.41871658,0.20305337,0.15536965,0.22286037
0.25606552,0.3049705,0.2709255,0.16803852
0.5880664,0.19093509,0.09136238,0.12963617
0.69788253,0.13028795,0.04700695,0.1248225
0.7781346,0.061242945,0.08837768,0.07224488
0.7233261,0.084543735,0.13841815,0.05371202
0.2703549,0.27843472,0.2437907,0.20741963
0.42563608,0.24581164,0.20273872,0.12581356
0.4394894,0.2940491,0.15776621,0.10869527
0.6714567,0.16526753,0.03761269,0.12566301
0.25576997,0.2927368,0.30348372,0.1480095
0.5727079,0.19662915,0.07312966,0.15753327
0.57286006,0.19657964,0.072861865,0.1576984
0.32546312,0.18186298,0.42020622,0.07246773
0.59153557,0.19999084,0.0835083,0.12496529
0.65603757,0.14422612,0.051273372,0.14846298
0.5203542,0.1586269,0.22216907,0.0988498
0.57619745,0.19559886,0.095191404,0.13301228
0.7050245,0.11042909,0.13816439,0.046382107
0.6722341,0.18462405,0.045165874,0.09797596
0.10828925,0.27226806,0.2765625,0.34288016
0.4201795,0.27015102,0.17294666,0.13672276
0.4147605,0.24260986,0.17023876,0.17239094
0.41434693,0.2778322,0.15540163,0.15241924
0.50035006,0.16971907,0.20165414,0.12827674
0.2710999,0.23365627,0.340539,0.15470476
0.6006918,0.19713451,0.094593704,0.10758002
0.8471179,0.07770002,0.006575614,0.06860648
0.8107019,0.03538378,0.09703189,0.056882426
0.8112655,0.09509573,0.021894865,0.07174392
0.75890243,0.12902819,0.024218926,0.087850444
0.77257127,0.07237,0.10036736,0.054691367
0.3421682,0.25090745,0.17130394,0.23562035
0.54884475,0.12157129,0.2362171,0.09336686
0.84061927,0.035448376,0.07347419,0.050458133
0.5979384,0.21682094,0.0886355,0.096605115
0.71277404,0.110634655,0.12632617,0.050265096
0.55240357,0.19406962,0.075470485,0.17805642
0.4089647,0.22198553,0.1480783,0.22097151
0.4918773,0.14591147,0.22632217,0.13588902
0.71411157,0.16429646,0.043315433,0.07827652
0.56543213,0.21193886,0.093298286,0.12933072
0.23815182,0.32455927,0.22297795,0.21431097
0.09762256,0.23407678,0.29123926,0.37706143
0.7635632,0.11445546,0.035661925,0.08631935
0.6556254,0.116112694,0.16058895,0.067672916
0.58534795,0.2098859,0.10114747,0.10361869
0.85651696,0.030182919,0.07424378,0.039056413
0.54845405,0.11252725,0.27338314,0.06563552
0.47102845,0.14640145,0.22656475,0.15600535
0.10750077,0.22853038,0.39619356,0.26777536
0.59097505,0.087901,0.2553544,0.06576956
0.46754932,0.1751383,0.25339118,0.10392117
0.693298,0.1708848,0.043410435,0.092406765
0.72316146,0.124674276,0.04733107,0.10483324
0.5927533,0.21188757,0.08481152,0.110547654
0.24665111,0.3202615,0.28416538,0.14892198
0.661375,0.15835449,0.0636048,0.1166657
0.5916568,0.22811617,0.08534599,0.09488099
0.44434208,0.2646658,0.15187484,0.13911735
0.27461693,0.216784,0.33776867,0.17083035
0.7717221,0.07633081,0.08429859,0.06764858
0.6787108,0.11413872,0.13958849,0.067561924
0.6949533,0.15466426,0.055562448,0.09481995
0.5054781,0.17016737,0.23320396,0.09115059
0.6922171,0.18061575,0.0349836,0.09218351
0.7357796,0.1361723,0.0533226,0.07472554
0.7975609,0.09587269,0.03092755,0.07563889
0.5719675,0.1854763,0.093639925,0.14891629
0.40814117,0.24248047,0.16273884,0.18663955
0.7150022,0.09316707,0.14198709,0.049843665
0.20153564,0.35928997,0.23718464,0.20198978
0.78653884,0.049755905,0.09473349,0.06897183
0.7550095,0.113177136,0.026288817,0.10552455
0.50576204,0.13723265,0.292597,0.06440834
0.40052444,0.25741297,0.17610532,0.16595729
0.5852665,0.20950025,0.08661133,0.11862196
0.6460064,0.18881254,0.04030769,0.12487337
0.060838822,0.29298073,0.25531656,0.3908638
0.12259791,0.23992315,0.44674712,0.19073187
0.6965823,0.1222048,0.0543778,0.126835
0.25972304,0.19676529,0.36480445,0.17870723
0.6884337,0.1587782,0.04239484,0.11039323
0.679746,0.16104384,0.05843491,0.10077534
0.52497,0.18041208,0.21479945,0.079818465
0.76202846,0.05149049,0.11790456,0.06857656
0.27825192,0.28719652,0.28832737,0.14622425
0.51596403,0.15906042,0.22440869,0.100566834
0.3406895,0.15229468,0.43219352,0.07482226
0.64256215,0.119872406,0.14577647,0.09178899
0.76091105,0.15513419,0.021128546,0.06282623
0.7719166,0.07573048,0.09261922,0.059733603
0.7262797,0.12670502,0.029949281,0.11706607
0.44503123,0.29424793,0.16809078,0.09263009
0.4933722,0.17572038,0.24849747,0.08241004
0.54697424,0.14972724,0.23820777,0.06509077
0.661097,0.1023538,0.16526476,0.07128439
0.28887844,0.31996408,0.26980692,0.12135063
0.43526518,0.25584275,0.15456092,0.15433119
0.6521952,0.19571547,0.05289736,0.09919198
0.50450325,0.1570827,0.27485755,0.063556515
0.6982681,0.16648826,0.04589968,0.08934395
0.28066728,0.23916623,0.3904434,0.089723036
0.34900507,0.17127585,0.41293633,0.06678278
0.078024104,0.32811272,0.31645498,0.2774082
0.334482,0.15850554,0.42335922,0.08365318
0.4907278,0.18628809,0.21538377,0.10760031
0.7607974,0.07887594,0.10307733,0.05724935
0.2610012,0.28515568,0.2639649,0.18987824
0.69007945,0.11466594,0.13204464,0.06320997
0.11897656,0.32302356,0.28073195,0.27726793
0.7069342,0.14890505,0.05827835,0.08588239
0.5527763,0.18057677,0.12238981,0.14425714
0.71843016,0.15625961,0.047090124,0.07822008
0.5564742,0.1877766,0.10169706,0.15405221
0.8030715,0.05742937,0.08197769,0.05752143
0.6294547,0.11922351,0.1475648,0.10375702
0.7635509,0.07007067,0.1033493,0.06302912
0.76167494,0.13443278,0.032560267,0.07133204
0.24734986,0.2614777,0.23459184,0.25658053
0.5301398,0.1383312,0.24765658,0.083872475
0.2587799,0.28531635,0.2553874,0.2005163
0.8098659,0.07852469,0.0014394497,0.11016993
0.5371064,0.16804989,0.2040843,0.09075946
0.44765347,0.23371579,0.15245833,0.16617242
0.55535376,0.12822133,0.25767285,0.058752023
0.12752451,0.16567938,0.46967354,0.23712265
0.23836124,0.28139654,0.28849128,0.19175094
0.6846264,0.16539486,0.03073884,0.11923991
0.641766,0.08072158,0.16155767,0.11595477
0.79185164,0.13134415,0.0050630313,0.071741186
0.46391252,0.17332946,0.25431016,0.10844784
0.7180145,0.06659125,0.11974363,0.095650665
0.6802121,0.1558994,0.041993484,0.12189502
0.6835906,0.16895802,0.041720733,0.10573072
0.44505045,0.2497472,0.17994995,0.12525243
0.719685,0.11228655,0.058333814,0.10969458
0.5986765,0.21511939,0.07585723,0.11034683
0.8047841,0.03984772,0.09929161,0.056076463
0.79649544,0.10319996,0.018355353,0.08194918
0.5505528,0.22244753,0.08943301,0.13756669
0.70817673,0.14335139,0.05841455,0.090057425
0.27628344,0.28395483,0.27726826,0.16249348
0.7614268,0.07339573,0.093145125,0.07203232
0.77964306,0.10127418,0.035113163,0.083969556
0.6039755,0.19457403,0.080230534,0.12121997
0.65825325,0.117237434,0.054893445,0.16961586
0.7788442,0.10224878,0.024688322,0.094218716
0.22709163,0.3520884,0.2889819,0.13183808
0.79520726,0.100394346,0.03233737,0.072061025
0.7567309,0.07052858,0.11264815,0.060092427
0.56955975,0.12817387,0.24668518,0.055581197
0.2511769,0.30355155,0.27682775,0.1684438
0.43643165,0.29822952,0.15678243,0.1085564
0.71986616,0.13218239,0.043520555,0.104430854
0.56891865,0.2222621,0.095005624,0.11381357
0.78661996,0.047750946,0.10402535,0.06160367
0.6871074,0.15894677,0.05249996,0.1014459
0.72442734,0.082881905,0.13702838,0.055662416
0.26737532,0.28032276,0.2768209,0.17548099
0.7081627,0.07266774,0.13837859,0.08079092
0.29276055,0.19027708,0.32723314,0.1897292
0.020822596,0.22341973,0.24478756,0.51097006
0.7075303,0.16440617,0.03541253,0.09265108
0.67440647,0.16288355,0.04666452,0.116045475
