0,1,2,3
0.37319228,0.2675328,0.19542289,0.16385198
0.6837336,0.10304751,0.13620828,0.07701057
0.7040129,0.0995137,0.14935775,0.047115706
0.6676516,0.1486432,0.055523116,0.12818205
0.667134,0.13384622,0.057762727,0.14125709
0.5851747,0.21514252,0.08531243,0.114370435
0.5807427,0.21119238,0.08865118,0.11941366
0.6518107,0.13452934,0.1423338,0.07132616
0.40569845,0.2641352,0.20883988,0.12132651
0.7623318,0.08322642,0.07690774,0.07753408
0.6873228,0.16148378,0.049904454,0.101288915
0.2649658,0.23605615,0.39040005,0.108577974
0.49402043,0.16793026,0.22569841,0.112350926
0.68509877,0.1570664,0.05108793,0.10674693
0.37212723,0.29080883,0.16238734,0.17467661
0.6284187,0.10057478,0.1840663,0.086940296
0.7721392,0.094587415,0.083177455,0.050096028
0.24896225,0.24458416,0.25759977,0.2488538
0.6766058,0.11244305,0.063595384,0.1473558
0.6433568,0.11547509,0.17428045,0.06688764
0.38455045,0.2668462,0.18849012,0.16011325
0.8002526,0.04580028,0.11189401,0.0420531
0.7199658,0.089830704,0.12955496,0.060648598
0.23336734,0.26073867,0.28224483,0.2236492
0.66043943,0.0916643,0.16710661,0.08078963
0.6510254,0.101859346,0.14883177,0.098283485
0.6851613,0.1496287,0.048540726,0.116669215
0.5494738,0.21937226,0.084936686,0.14621724
0.43343547,0.2747012,0.1729748,0.118888475
0.6834087,0.11823086,0.06393371,0.13442674
0.7390038,0.12464895,0.040500455,0.095846795
0.80702263,0.047034733,0.08957975,0.056362916
0.28138107,0.2071254,0.38974482,0.121748716
0.4243734,0.2709706,0.15409921,0.1505568
0.21140267,0.33052602,0.24444506,0.21362627
0.74441475,0.14659429,0.03474352,0.07424749
0.7705813,0.063959874,0.08929503,0.076163754
0.7010797,0.13935257,0.048873115,0.110694595
0.52090704,0.18456966,0.22823814,0.06628519
0.2657293,0.27054945,0.30426985,0.15945138
0.5897761,0.20792544,0.07434167,0.12795675
0.25048205,0.28557098,0.26263165,0.20131534
0.78347164,0.04554545,0.10905828,0.06192465
0.30686948,0.18988426,0.3698347,0.13341153
0.760467,0.09017358,0.03358395,0.11577553
0.6678505,0.1579872,0.052647866,0.12151443
0.24191351,0.1871293,0.35691953,0.21403767
0.44359758,0.24803346,0.16212627,0.14624272
0.6695352,0.10317103,0.15946914,0.0678246
0.58474076,0.20631371,0.09096369,0.11798181
0.66242015,0.09667454,0.15181893,0.08908645
0.58625025,0.18412805,0.08468465,0.14493707
0.6992048,0.10785206,0.12135486,0.07158835
0.46086827,0.15404715,0.2683472,0.11673736
0.59733194,0.19820493,0.090875216,0.113587864
0.7138033,0.15120624,0.047349483,0.08764098
0.7782225,0.023975912,0.13635813,0.061443456
0.5119607,0.16159973,0.22374797,0.10269164
0.5844555,0.20788692,0.08803017,0.11962737
0.7000688,0.1585661,0.04830036,0.093064785
0.2653748,0.19127472,0.3771895,0.16616093
0.5943205,0.20206656,0.09072888,0.11288406
0.62584496,0.09931139,0.16982302,0.10502065
0.57474333,0.1980326,0.078971155,0.1482529
0.50752443,0.16206682,0.24282603,0.0875827
0.4210393,0.24767444,0.1626748,0.1686114
0.6333478,0.11847526,0.15039358,0.097783364
0.6444887,0.11238037,0.16888137,0.07424955
0.64502645,0.12742582,0.15443048,0.07311728
0.04282192,0.29533124,0.27461058,0.3872362
0.5991302,0.19809341,0.090985276,0.11179107
0.34124735,0.16629909,0.38698348,0.10547006
0.6665292,0.09616319,0.16044468,0.07686296
0.7786943,0.09239943,0.08561541,0.04329084
0.7036621,0.14465177,0.042474657,0.10921146
0.69865894,0.14246927,0.04540056,0.11347122
0.5576861,0.19616322,0.089566596,0.15658407
0.5606952,0.22838637,0.09329972,0.117618725
0.679093,0.15533899,0.041493382,0.124074586
0.7773368,0.040434353,0.086362906,0.09586596
0.3678543,0.22911723,0.16639572,0.2366328
0.50208735,0.17767665,0.21428964,0.10594637
0.5890511,0.22167684,0.08813821,0.101133846
0.70846975,0.14023325,0.03495841,0.11633855
0.6897825,0.05610668,0.10183702,0.1522738
0.49109674,0.19154052,0.23567013,0.08169263
0.55846745,0.19838232,0.07173357,0.17141664
0.5348134,0.17364994,0.083449356,0.20808735
0.74659497,0.07812147,0.107271805,0.06801182
0.43592095,0.24576785,0.16968997,0.1486212
0.75943524,0.04352691,0.09907572,0.09796206
0.6586336,0.16970506,0.055420265,0.11624099
0.6839382,0.16651419,0.037773423,0.1117742
0.6998182,0.07234168,0.16725081,0.0605893
0.63755846,0.111445226,0.13985658,0.11113976
0.4130555,0.23531817,0.17671663,0.1749097
0.56255585,0.20339352,0.10288424,0.13116638
0.24588884,0.2833652,0.27961946,0.19112648
0.55231947,0.09140966,0.2685749,0.08769595
0.69704634,0.14936243,0.040511582,0.11307961
0.42987683,0.24930917,0.16410676,0.15670726
