weight
413.8614
322.2854
302.1954
299.3411
275.3347
343.4105
284.38519999999994
467.5801
242.25839999999997
257.3247
204.1148
350.40000000000003
347.3621
268.4468
247.2957
255.37949999999998
435.50570000000005
251.29160000000002
268.3268
453.4083999999999
208.22999999999996
369.4843
270.411
422.86129999999997
354.44140000000004
347.4095
287.3589
205.73520000000002
344.4352
347.33889999999997
249.3701
276.3758
282.383
357.2771
235.3389
337.46470000000005
315.80580000000003
222.32639999999998
262.2943
268.2806
191.2305
313.3757
316.3342
261.2699
288.3016
285.3757
356.4094
370.47319999999996
176.269
299.28950000000003
222.1662
318.42060000000004
304.7436
425.49789999999996
304.27270000000004
321.4389
289.3611
362.42900000000003
453.11179999999996
437.5215
276.2632
401.459
311.45680000000004
256.3988
355.4699
343.41589999999997
304.4328
359.5015
284.3874
375.352
381.81899999999996
347.4421
372.3947
330.4236
398.31620000000004
354.4316
315.4605
307.3783
414.5756
352.36359999999996
351.40849999999995
234.33640000000003
373.52790000000005
432.2242
291.3532
395.46090000000004
338.39950000000005
224.33679999999998
335.42990000000003
335.46250000000003
269.3401
296.2942
303.3489
228.25159999999997
284.3216
281.3827
261.77
237.2569
372.42379999999997
289.41270000000003
288.4374
373.8726
222.28840000000002
336.4916
445.83979999999997
392.3695
338.2373
298.43
258.1773
443.4575
320.36580000000004
316.4162
328.3752
362.3916
305.4331
369.29850000000005
330.442
257.3605
277.4027
277.3647
260.6868
272.36379999999997
154.1426
283.4615
394.409
287.4295
325.37210000000005
288.4184
376.4174
254.31999999999996
351.43350000000004
402.8289
445.4141
317.0679
326.3148
420.4774
289.4643
238.34359999999998
375.39970000000005
295.3895
292.45
231.3453
361.4353
219.2577
251.2773
279.3153
331.4521
363.3881
245.2283
321.3411
206.28480000000002
343.4431
328.429
255.3963
226.39059999999998
431.4931
270.3078
346.5162
278.32640000000004
362.4758
262.2848
323.43890000000005
289.3405
375.40409999999997
374.47219999999993
295.4085
320.36580000000004
464.66549999999995
211.28160000000003
342.4216
266.3557
341.71880000000004
336.29949999999997
301.2419
325.4237
353.4357
282.4096
281.34950000000003
338.38460000000003
275.3983
333.4543
358.4578
347.3905
296.36010000000005
345.1722
188.26059999999998
360.5094
342.4852
291.38890000000004
435.8868
328.4452
248.3242
318.3399
275.24989999999997
308.37260000000003
350.21479999999997
221.17729999999997
422.51570000000004
248.74990000000003
285.1839
210.27620000000002
198.26839999999999
242.2774
297.4357
337.46470000000005
360.4198
295.3772
348.469
256.3852
256.2842
405.5757
371.42949999999996
182.12900000000002
327.3411
374.4586
322.3572
331.4385
331.4331
244.27419999999998
238.2648
328.2828
346.4532
193.21529999999998
377.4959
282.7147
409.2710000000001
255.35829999999999
297.8516
336.8537
371.4621
346.2323
338.2858
219.2745
323.8548
208.3142
307.3783
211.35469999999998
335.4163
240.3626
424.509
271.3179
217.2989
270.32899999999995
359.2413
266.349
241.40529999999998
486.2863
208.3006
355.4531
279.3289
215.23149999999998
371.3333
472.8614
430.5042
385.28099999999995
370.4596
312.4194
326.3854
227.23010000000002
257.3931
235.28730000000002
374.432
240.29959999999997
289.36780000000005
345.4263
360.83410000000003
262.4
365.403
378.5222
250.3264
334.453
269.27369999999996
449.4853
322.40950000000004
316.37879999999996
277.3768
280.4454
253.2232
323.3683
386.54740000000004
290.3994
368.3732
268.3404
172.1804
346.4532
252.3422
273.2609
364.5052
347.4589
216.1764
282.421
336.38370000000003
314.4216
406.4826
365.55809999999997
279.2827
263.3253
386.48
326.46040000000005
403.5311
262.3826
391.48310000000004
181.2515
184.2806
373.40729999999996
259.3785
274.2758
242.3784
350.43100000000004
305.3274
355.4189
319.4231
362.4546
471.3505
228.4064
257.2785
250.3264
297.4221
298.3284
390.49479999999994
262.301
357.38190000000003
186.2068
358.37899999999996
324.37620000000004
327.9168
263.3889
372.4656
278.3774
297.2737
312.38520000000005
324.51959999999997
371.2649
312.4058
315.85740000000004
312.2222
158.25619999999998
260.281
311.36530000000005
350.65639999999996
345.35569999999996
374.45320000000004
353.4047
185.2695
266.349
334.4141
404.4228
254.2304
276.33399999999995
291.39050000000003
279.4321
187.5768
269.2809
249.36469999999997
249.3299
378.5168
306.4296
254.58590000000004
282.3106
230.3472
269.3069
441.6025
338.44000000000005
294.4712
216.22799999999998
294.39840000000004
254.76629999999997
337.39570000000003
361.51509999999996
347.4421
347.4095
371.32630000000006
325.381
308.41220000000004
268.3974
208.28160000000003
247.26469999999998
308.43780000000004
300.4458
329.3332
295.38480000000004
382.267
395.89639999999997
263.3769
449.316
352.41580000000005
239.3053
323.2813
394.4036
412.2485
287.4931
339.38620000000003
342.4542
181.2053
323.3569
239.38949999999997
354.4405
314.37
436.53040000000004
365.3116
200.2326
280.402
264.2816
158.2774
363.4489
241.1423
357.4363
225.38049999999998
352.4864
294.5038
258.2788
331.4005
281.3615
295.2158
386.53380000000004
313.3931
224.18210000000002
288.4168
359.15840000000003
330.3274
360.88570000000004
224.24720000000002
373.42629999999997
341.3567
294.3762
301.23909999999995
234.33640000000003
255.43110000000001
257.2921
282.4558
384.4284
188.1764
361.3837
291.39050000000003
288.31050000000005
235.3769
367.8584
267.3759
212.3322
345.4263
358.49039999999997
280.30199999999996
350.46360000000004
342.27570000000003
367.4305
183.22109999999998
377.2981
251.36690000000002
286.2669
268.3079
300.3046
308.5062
252.38619999999997
270.2958
212.3322
422.4315
172.1247
342.4216
274.37199999999996
297.42589999999996
376.46680000000003
334.4334
258.2931
325.35310000000004
414.4714
216.3942
251.74259999999998
249.2289
373.74410000000006
299.3999
319.3769
294.77630000000005
309.81
218.328
284.3874
365.892
276.41380000000004
159.2011
398.3276
448.49639999999994
290.3636
371.8147
272.3198
235.3063
322.3437
275.3679
325.173
282.3622
300.37739999999997
289.3231
404.4744
334.41
263.3769
380.86209999999994
318.4722
284.69250000000005
245.35269999999997
169.2605
262.3804
254.35040000000004
256.439
369.4963
349.4905
258.2931
209.2705
299.3793
248.80149999999998
323.43890000000005
305.40270000000004
325.819
313.2679
380.4598
371.4925
262.34839999999997
256.38739999999996
244.3306
342.37
223.28269999999998
290.38800000000003
311.7932
261.7868
330.30839999999995
246.32580000000002
302.36
316.21209999999996
237.30849999999998
231.2937
367.4305
348.41740000000004
470.524
359.38689999999997
332.33849999999995
303.4293
316.3206
353.5199
293.3079
310.40200000000004
181.2705
367.2849
285.2333
290.30379999999997
295.2721
318.46680000000003
263.25469999999996
297.4357
234.2848
203.2937
339.79319999999996
279.3005
291.37690000000003
278.39639999999997
239.249
356.3952
249.3321
312.45040000000006
347.30629999999996
247.31629999999998
277.4141
353.48730000000006
319.30629999999996
282.4232
267.4199
283.3985
285.2969
285.3627
448.55940000000004
466.4452
358.67429999999996
223.28269999999998
454.0781999999999
248.3106
461.3731
313.3077
338.4226
270.373
268.3512
440.8184
269.3673
265.4063
181.2569
357.55150000000003
322.41200000000003
252.3938
311.4615
315.32629999999995
238.311
359.77459999999996
332.422
184.3322
185.2043
371.44849999999997
250.3916
340.83150000000006
241.37269999999998
228.3548
260.05280000000005
383.46990000000005
296.4142
335.4185
268.3322
253.3827
224.21999999999997
215.28529999999998
262.40160000000003
283.2995
331.5249
325.4047
288.3016
247.34729999999996
228.28419999999997
313.4257
326.2699
259.3453
448.4673
255.31429999999997
275.3869
284.3988
313.4279
387.41729999999995
331.38689999999997
371.48109999999997
289.4241
396.3820999999999
319.40950000000004
237.3927
360.2611
319.4285
374.5048
205.32150000000001
159.1821
403.4747
283.4121
400.5352
394.4226
376.46900000000005
285.2637
350.3816
337.37260000000003
266.3468
259.75419999999997
415.48249999999996
370.4678
324.79210000000006
317.43829999999997
300.4452
315.4089
279.4185
346.4042
277.379
373.29970000000003
247.39890000000003
408.4484
353.15599999999995
272.41
213.3021
256.3358
490.4842
290.3994
399.36310000000003
329.3983
322.46360000000004
281.3447
347.4285
264.30060000000003
311.84260000000006
491.4198
254.4096
274.4094
315.1807
265.4443
413.51360000000005
265.3927
251.26789999999997
348.7694
364.4584
266.4196
168.20639999999997
216.34480000000002
356.3116
323.4085
181.2705
247.1707
327.3832
355.4721
245.35269999999997
271.2847
396.509
212.24800000000002
340.43680000000006
312.7495
207.14710000000002
377.4959
387.3484
367.2659
368.49980000000005
357.2278
271.4211
282.7967
326.4974
265.37149999999997
230.3706
248.23999999999998
334.4758
226.36939999999998
340.4058
265.4253
223.2068
269.4547
342.4732
307.8268
349.3073
270.2958
267.2483
336.497
224.32319999999999
201.25949999999997
278.378
239.38949999999997
320.3826
261.3421
281.4343
294.4468
405.4193
227.3469
305.1539
347.29429999999996
220.6116
351.3421
272.3964
421.46630000000005
279.2947
220.2869
412.39579999999995
277.3435
348.87570000000005
221.3109
324.49840000000006
196.2526
357.3379
324.49840000000006
