0,1,2
-3.731449427865749,-1.0599093531182235,-3.4408804055875177
-1.875211639763825,-1.7076121445689887,-0.6497449416495336
-4.239635021447536,-5.48049604643393,3.4294185143516147
-0.15900535608004945,1.8760031264455588,0.7123543552176634
-6.609168591311242,3.018527377758935,-3.69760402436188
2.355196199184245,4.674224600516461,0.39404350621120715
-2.130174067800556,-1.981430015344551,-0.025950633740406612
-14.07332877110674,3.5544146586840464,0.5033995965070811
-4.585942291150589,-5.765471702445234,1.598214264500044
-0.9587896130008259,-4.130670879540992,4.405915752083531
-12.030556108708018,-7.083461399968131,-3.1199826214993753
-1.8639198848431129,6.70266639122735,-3.284301899764339
-2.286678765185877,2.5737503038968996,-0.43324378671144465
2.2072152756428483,-1.619528964318411,-0.48737576397724436
-5.235434256879846,-5.7552478590322576,1.1516341662714962
4.508384711691798,-3.9034250173615757,2.4976808083129303
4.48984171323581,10.11513025043069,6.3793353955263346
-5.58607148627741,0.32173760833072845,0.1365428725700568
-0.13641977837692315,-3.2950579498678074,6.0437922911739035
4.434657918013183,1.3126148402771654,-0.8598899469664449
-8.544748931331894,-1.340692579429959,0.5165959497391998
11.733694257336174,1.8921366637549744,-2.4734987171516356
0.7111819628333182,-4.418435566745553,-2.45528431186927
-9.463269659389953,6.755222005427818,3.650136296881747
-0.8879362438245886,-0.7713857901128547,2.2617539945734486
3.966978838953417,2.035919991533653,0.007411888532751835
-0.8415539970923683,-0.8483849438762191,-0.08481040140381207
-10.972976158887247,-3.6320641463009404,-0.7308891898965916
-1.893648441233884,4.186337706028315,-2.3127406707363454
-0.7257714726366251,1.8170763451831111,3.6381811188402264
6.591112230515965,-6.264605806054485,-6.800424203867139
1.8116424690256752,-0.2023051420802124,0.3786365830645084
-1.3739346898767637,-5.531369753166105,-1.4936077589413237
2.089366015955103,1.570343337591745,-2.727198208724386
-1.4296901580981891,-4.640839276177041,4.226556493692698
4.209937066719788,0.9619532957118327,-2.9444295693257065
2.7900764553301958,-4.868709687524797,-0.1359225036948557
2.0190865725906413,-5.009328143670359,-1.309014397728979
1.574424299473494,-4.671116711626712,-1.606962518384012
0.7260276374360587,-4.8960017502773185,-1.7282633625846495
-7.675414961285675,-6.110667917800441,-2.0498212154231568
-2.4444401097786637,0.9987888450844109,0.538630770385399
-2.8573430328697222,4.040482413362358,0.778050376941009
-7.832426371007854,-5.66799113193331,1.5331021948695709
-3.8439767104253044,0.11941463057606802,-1.3103809453189021
-4.31722468263553,2.2044141313166956,1.3386139472869072
3.598641950854671,-0.2040905063049011,0.19987457966346223
9.390418853656291,2.3275169271283067,-3.030976724794314
-7.874391108146095,-0.6483844651146219,-2.3427548195986216
-4.092405257231238,1.2586914167771082,0.7203216730748754
-14.078157825287066,-2.3189441263987876,1.612290965433522
6.934161068026785,-0.7758465373078576,-0.3746767049168726
-22.768460605074242,-7.554524416033833,-0.2046954764746562
13.512317340674109,-0.8725385967296936,-0.07622474384509255
-3.614734312628686,1.2215398438813212,-1.6032667599417312
8.86341240306469,-1.5948049267495656,8.26183624597409
1.357514179957055,2.0598184505992574,0.4686051308440065
-3.742900799117759,13.678753888943994,-0.7174400484353017
-11.54681260485999,5.946080499472392,2.2519751922326727
11.035997531344204,3.9325151475657716,4.119695846224096
-11.343324645132755,5.019781495812649,-3.413518235798556
9.219504861570375,3.411654770126859,1.9413037790508367
2.8713704682812,2.270515961176995,0.1855455087851835
-0.7524931872692473,-4.3428261113695275,1.793441756284955
-0.1056091746304975,3.000468006321577,-2.436696976171709
10.834079032251537,-6.695820712290585,-6.734100217977606
11.823550688795306,-5.591789248375258,-7.693745128996592
3.536667017691644,2.7783838598652024,-0.7943071298403539
7.540035735838113,-2.1064719641892373,3.936906637596229
-5.026345108090935,4.651119536254803,0.6745251497996376
2.012896108354152,1.4801699114829205,-1.427363194601504
5.615002563674456,3.5805782492772313,4.561874332811482
-2.1173814887322013,6.314384914134563,1.477182893724373
5.3796095509914705,-4.039746376858384,-1.4146713059732017
-12.591488572978342,7.006056892948403,-2.9967384367076773
4.930056107934838,3.84674159526865,-0.8520845742339024
9.103683910947872,-4.477471739116373,-2.113857111103082
-1.6531711781544236,-3.6200203289408632,-2.6192500552516114
0.15652041110197887,4.188065847217406,-1.1291550867381517
-2.0363746223314316,1.507699844683088,0.9058072869068343
5.745920853144953,3.2897511246985247,-0.30362262515845295
-1.5954347979660621,0.4299631076739487,-2.866790782620111
15.847206640294727,-2.893163881855304,-2.4219449839234626
-6.300214364520451,-0.9372726018814133,-0.34759507536582457
-2.3701518006325912,2.625598920026372,-2.9276436190158024
-2.147023274978139,8.156360488125891,2.360737015168173
3.2791089747345232,2.6894074248202995,1.6303050929239096
-0.731272554186225,-4.574175354380395,3.393893846279901
4.848617392770343,-4.879101218767389,0.7091878052889572
1.0585124104595234,3.022757206293901,4.138225254580216
4.846658257135446,-5.364396467147799,-3.9066353706794317
0.2134312955769691,-4.805022574940753,0.12210826812879531
-2.8508276819112557,2.037454077875525,1.661069902324176
-4.725464979240546,-5.209171672766676,1.3981568782105613
-8.92391550464024,6.11040743416728,-2.4630206472352367
6.084375010715063,-1.925431058779817,-2.341192187158307
-1.1103268408105385,-4.864992222656479,1.3064082426611205
-2.747192582299767,-5.1231493172244225,-0.6546996823368234
5.60135720348317,5.128333521320402,-4.57986119691568
4.011905572507106,1.3980054844240006,-1.6352812772071048
6.563752469801723,-0.02880197344394151,-0.9547787057670798
1.0276980284652504,2.8491412083090264,2.2502124502347485
-4.461404979987576,-3.1957635696170397,-0.32689334539981607
13.806949002312855,-2.911108748249465,-0.48068234345267835
-4.777798976445247,0.5995195121009218,-1.1569314469435734
-2.960800725978867,6.133454442890632,-2.807085913554026
-4.227261144675513,0.3158199071332562,1.5883013614639718
2.34531077848898,1.7657106129444455,-2.2943799092791757
-17.95031480125287,1.9066825964112222,-0.6923670973838257
13.871769501796363,-6.16943988800802,-7.947027203886492
0.2616179357874318,2.2445718169089255,2.1159322295268983
-2.568717523084693,0.7496096923174882,-0.5592868612691714
-0.8542329739902387,-2.0259177002491797,-0.5069727789936928
4.115234460575883,3.5957196437810865,2.410313407281054
0.04725819504564414,0.6963453545325585,-1.2126658550641438
-6.211411676931816,4.206274203202042,1.2832089099603776
-0.22827741248335015,2.4542734387220446,2.0611051844415296
0.9255422695992378,-5.372859852945453,-2.6127386024419548
3.8043538864083244,2.5733046029360933,-0.24101179237380163
1.1644223554061675,-3.0062820231458236,0.23638850365066325
-10.80230435034401,-2.2435168045131695,0.41135388647667
7.274674298553756,-3.471838258560493,-2.772450117127111
-13.425507900621408,-7.3692409018080065,0.07132798664787726
