0,1,2,3
0.24557054,0.16924997,0.2954505,0.289729
0.30404314,0.17570211,0.33311743,0.18713728
0.3158323,0.2007399,0.33076245,0.1526654
0.3837004,0.18562016,0.28247285,0.14820655
0.3124967,0.24151276,0.27519774,0.1707928
0.32230526,0.25745103,0.23599155,0.18425217
0.24147661,0.1646376,0.5041939,0.089691885
0.29877347,0.19563875,0.23854023,0.26704758
0.405515,0.14917065,0.32097462,0.12433976
0.26382858,0.13952123,0.3634536,0.2331966
0.23371145,0.2856036,0.37795538,0.10272959
0.33273157,0.34080952,0.16037509,0.16608375
0.35078782,0.25670403,0.2890123,0.103495814
0.28981084,0.19684927,0.2504358,0.2629041
0.27683142,0.20859152,0.16133633,0.3532408
0.39874107,0.22613193,0.24066783,0.13445912
0.23947176,0.2639109,0.2019736,0.29464373
0.26857018,0.17462516,0.46170706,0.09509751
0.26505452,0.41819254,0.20679398,0.109959
0.21180935,0.19727676,0.2853851,0.30552882
0.36708856,0.21358779,0.26085532,0.15846838
0.31959164,0.22776058,0.31834063,0.13430712
0.35443813,0.14925373,0.28235936,0.2139488
0.28198215,0.23424639,0.265242,0.21852945
0.35264206,0.22625665,0.2960728,0.12502849
0.35918766,0.23863503,0.29824686,0.10393046
0.3351956,0.14974158,0.34391868,0.17114414
0.3179188,0.12957178,0.22334744,0.32916197
0.34325814,0.23536421,0.25591215,0.16546544
0.23328114,0.21301582,0.24640052,0.3073025
0.3136073,0.18445054,0.3710239,0.13091822
0.19493857,0.14381813,0.36886266,0.29238063
0.3317671,0.14638054,0.27291915,0.24893321
0.30072176,0.1968845,0.28767484,0.21471892
0.27094036,0.27007782,0.2614431,0.1975387
0.24843402,0.2550721,0.24563654,0.25085735
0.3858249,0.3437391,0.13312212,0.1373139
0.27914074,0.2269816,0.24011262,0.25376505
0.1755679,0.35271737,0.24707659,0.2246382
0.22489978,0.20487714,0.30998152,0.26024157
0.34606314,0.22800419,0.08785979,0.33807287
0.3301146,0.20742477,0.19469303,0.2677676
0.33241516,0.15981449,0.3763654,0.13140498
0.35636327,0.24588935,0.30362743,0.09411992
0.22731651,0.23695885,0.30713004,0.22859457
0.26846606,0.24835464,0.1805572,0.3026221
0.33369613,0.2843726,0.20500916,0.17692211
0.24889562,0.26808,0.3096199,0.17340447
0.28356162,0.2304567,0.27309775,0.21288392
0.32413307,0.1881684,0.31586537,0.1718331
0.29955485,0.21855435,0.2969687,0.18492213
0.26083598,0.35428694,0.24018891,0.14468816
0.3321282,0.33150345,0.21509393,0.12127444
0.24762651,0.31294143,0.21528064,0.22415136
0.28170347,0.3137954,0.18207721,0.22242396
0.31962568,0.22403492,0.29215416,0.16418518
0.3623903,0.21052717,0.17883553,0.24824704
0.30941758,0.21025224,0.2611449,0.21918525
0.23236553,0.20231226,0.29228735,0.27303484
0.36807108,0.2537485,0.24808569,0.13009468
0.3544947,0.12502123,0.25451612,0.265968
0.25479797,0.21042481,0.25089538,0.28388184
0.2918376,0.3501374,0.22638151,0.13164346
0.33651456,0.1398718,0.23955035,0.28406325
0.19906633,0.16956908,0.549479,0.08188559
0.27470443,0.26243162,0.27962467,0.18323931
0.28985733,0.26199797,0.28722245,0.16092218
0.33375344,0.2529994,0.2611614,0.15208577
0.29283315,0.22132082,0.28125167,0.20459436
0.1648441,0.2872483,0.24396615,0.3039415
0.3519204,0.2925559,0.22006404,0.13545974
0.31168017,0.23078185,0.26619726,0.19134073
0.2687697,0.1757569,0.37725252,0.17822085
0.28645357,0.2626639,0.34899342,0.101889096
0.29260623,0.20630533,0.3072552,0.19383326
