0,1,2,3
0.32020658,0.08069621,0.31962883,0.2794684
0.3698427,0.26023245,0.22510521,0.14481963
0.29829574,0.12495192,0.2878191,0.28893328
0.23108426,0.32572055,0.1859049,0.25729033
0.38867638,0.08680205,0.32394797,0.20057356
0.45377725,0.10654227,0.22650798,0.2131725
0.41904926,0.27200937,0.10445478,0.20448652
0.27042073,0.33971703,0.2115915,0.17827077
0.46448374,0.15282594,0.26573873,0.11695159
0.36658242,0.13158175,0.24287337,0.25896245
0.26003504,0.13452335,0.24890767,0.35653394
0.3592264,0.098822355,0.25739405,0.28455722
0.28109372,0.08381757,0.42009857,0.21499012
0.45311767,0.07096366,0.1357393,0.3401794
0.31551933,0.17822239,0.209039,0.29721934
0.4035416,0.12317915,0.24028724,0.232992
0.33816665,0.124794856,0.26828828,0.26875013
0.26081708,0.08477355,0.39330512,0.26110423
0.34666944,0.104401544,0.3121927,0.23673631
0.40150586,0.33556736,0.041676823,0.22125
0.28936735,0.06860634,0.33066654,0.31135982
0.30101743,0.116639555,0.282464,0.299879
0.21105248,0.108959444,0.46859512,0.21139288
0.284637,0.10174387,0.35854378,0.2550754
0.37954542,0.10094973,0.33901995,0.1804849
0.3847232,0.10602624,0.29455242,0.21469818
0.41727477,0.19994836,0.20768934,0.17508757
0.3330663,0.12819037,0.38591045,0.15283285
0.2073558,0.41201463,0.2774305,0.10319905
0.22886719,0.14751971,0.39658946,0.22702362
0.32442683,0.18485166,0.22143102,0.26929045
0.3108187,0.084335305,0.4884183,0.11642764
0.3621088,0.047273412,0.38708118,0.20353664
0.31962466,0.09389961,0.3537882,0.2326876
0.20830868,0.22653879,0.24802719,0.3171253
0.28525835,0.15053096,0.22419813,0.34001252
0.3072748,0.3185436,0.12496978,0.24921179
0.26547667,0.1210618,0.5280714,0.085390136
0.36248213,0.23813538,0.11199276,0.28738967
0.28847486,0.20306475,0.2081639,0.3002965
0.4465529,0.1767997,0.14509897,0.23154843
0.44464317,0.10895264,0.1750425,0.27136165
0.28373837,0.2260791,0.34357035,0.14661217
0.40514815,0.19737552,0.21159153,0.18588479
0.34982625,0.20527977,0.18911703,0.25577697
0.29619923,0.10441088,0.2809076,0.31848225
0.34773198,0.330628,0.17605783,0.14558218
0.2823156,0.17521535,0.24718481,0.29528427
0.38829497,0.07982755,0.31570032,0.21617721
0.29607618,0.10064781,0.3307438,0.27253222
0.40704793,0.17790566,0.1589537,0.2560927
0.2751226,0.07598359,0.28468004,0.36421382
0.396041,0.21768934,0.15457335,0.23169623
0.33363843,0.17358287,0.18955709,0.3032216
0.31035686,0.17887208,0.2706426,0.24012846
0.3888363,0.09614993,0.3256721,0.18934166
0.31469768,0.1671686,0.29569194,0.22244172
0.166104,0.283899,0.45266068,0.09733629
0.22522084,0.08447944,0.44587812,0.24442166
0.36604145,0.39292473,0.11281759,0.12821622
0.19042684,0.21780878,0.3028214,0.28894296
0.3950524,0.1936769,0.1447182,0.2665525
0.24017836,0.09762256,0.55762786,0.10457125
0.36092284,0.3477622,0.029002307,0.2623127
0.28463322,0.14921549,0.2573689,0.3087824
0.25514126,0.22140472,0.190318,0.333136
0.35716182,0.27709255,0.054307114,0.31143853
0.19549756,0.08440257,0.5230615,0.19703838
0.44085082,0.15117574,0.2577273,0.1502462
0.63672125,0.10245567,0.14157362,0.11924947
0.31698895,0.14593048,0.22200882,0.31507176
0.3713625,0.08403813,0.3455922,0.19900714
0.5304976,0.16058193,0.10824524,0.20067523
0.37674376,0.19555518,0.26197085,0.16573027
0.3242091,0.06463125,0.41573873,0.19542088
0.14118467,0.2575154,0.4620431,0.13925679
0.19273876,0.34346548,0.32970268,0.13409308
0.43066287,0.1687153,0.125016,0.27560586
0.3537957,0.11118332,0.31681725,0.21820378
0.38377348,0.06992658,0.2660928,0.28020713
0.5323547,0.07028845,0.22370836,0.17364846
0.332721,0.08420508,0.25415412,0.32891983
0.34947062,0.15335701,0.30112365,0.19604869
0.43817398,0.083989955,0.2248525,0.25298357
0.12499469,0.3559177,0.14315954,0.37592807
0.47759002,0.08210907,0.19997108,0.24032979
0.33121684,0.084253855,0.22445072,0.36007857
0.4422288,0.08174944,0.26774234,0.20827949
0.21724744,0.2234812,0.30908793,0.25018346
0.39664444,0.071047634,0.28974128,0.24256667
0.3305657,0.29315454,0.092103116,0.28417668
0.4979697,0.20162418,0.1985675,0.10183865
0.29473296,0.06895215,0.35082155,0.28549328
0.34007317,0.1922629,0.27625737,0.19140652
0.35757336,0.07595366,0.39265954,0.17381346
0.366541,0.114112705,0.34719446,0.17215183
0.3897656,0.19893384,0.20814483,0.20315576
0.374337,0.07271482,0.3183226,0.23462558
0.34181157,0.10370659,0.32297313,0.23150878
0.33137903,0.12216126,0.3493613,0.19709845
0.46884376,0.090818405,0.2846065,0.15573132
0.46713215,0.22882955,0.16159964,0.14243859
0.2750112,0.16371334,0.2971234,0.26415205
0.442967,0.23128098,0.1076809,0.21807106
0.31565446,0.1020537,0.29376364,0.28852814
0.23685008,0.28087452,0.18521152,0.29706395
0.4527757,0.10128023,0.2125105,0.23343359
0.35016638,0.098494485,0.29110467,0.26023445
0.36769834,0.17707138,0.19411959,0.2611107
0.45282966,0.11587494,0.23392269,0.19737272
0.34950173,0.16121951,0.26507574,0.224203
0.29525736,0.32080418,0.18043958,0.20349889
0.33291727,0.17224762,0.31920633,0.17562874
0.41930535,0.17291489,0.20812832,0.19965145
0.30107057,0.25215405,0.18325067,0.26352468
0.39416423,0.080349654,0.31267914,0.21280701
0.3943104,0.20261487,0.22437659,0.17869812
0.35311115,0.10809316,0.307833,0.23096268
0.3810756,0.1188033,0.30058843,0.19953261
0.26211846,0.065553725,0.44199327,0.23033465
0.24452679,0.34870112,0.31074184,0.096030265
0.41485628,0.14053369,0.22675484,0.2178552
0.3563964,0.07605218,0.3560422,0.2115092
0.39268243,0.107675254,0.20330648,0.29633588
0.16466826,0.14632808,0.215803,0.47320062
0.35891923,0.09572068,0.27879706,0.26656303
0.2070293,0.18400736,0.44685805,0.16210529
0.3608463,0.067199,0.37165582,0.20029882
0.347349,0.08263832,0.34424186,0.22577079
0.4452729,0.19346039,0.20424545,0.15702124
0.35828057,0.1307497,0.39760643,0.11336328
0.38762683,0.20920475,0.18946527,0.21370317
0.4312958,0.16891026,0.20445196,0.19534193
0.26705968,0.25546917,0.22982925,0.24764188
0.44096756,0.10689632,0.33462945,0.11750668
0.4440401,0.10981854,0.2181763,0.22796506
0.44030592,0.101922125,0.19285943,0.26491255
0.4963362,0.10634555,0.21043871,0.18687947
