0,1,2,3
0.6507633,0.10980328,0.16292994,0.07650352
0.12664607,0.22878198,0.41009647,0.23447542
0.30709347,0.198929,0.34851068,0.14546683
0.5857124,0.18635339,0.104753375,0.12318091
0.5304996,0.12553506,0.24118353,0.102781855
0.4986259,0.16162568,0.25805697,0.08169151
0.68413466,0.06431602,0.14830473,0.10324462
0.062180728,0.27917594,0.34649625,0.31214705
0.6350506,0.1438045,0.1448708,0.07627407
0.5581246,0.19738509,0.1268461,0.11764419
0.59526914,0.19996522,0.087079875,0.117685765
0.7212299,0.06362407,0.10282796,0.112317994
0.09762978,0.25321892,0.2982171,0.35093427
0.45306692,0.18458469,0.24378777,0.11856066
0.6443906,0.118656956,0.1449289,0.092023596
0.69100654,0.07695722,0.102407016,0.12962921
0.42400584,0.23796123,0.16599812,0.17203477
0.6801328,0.09746529,0.15519075,0.06721114
0.51310503,0.16188891,0.22330654,0.101699494
0.4234656,0.24354154,0.16446966,0.16852316
0.11440672,0.2840096,0.28997862,0.31160504
0.29836786,0.18887813,0.367498,0.14525601
0.6010195,0.10644978,0.16827826,0.124252416
0.2974036,0.17132339,0.43464208,0.09663093
0.06448562,0.20358364,0.41547287,0.31645796
0.58080393,0.09965596,0.26859567,0.05094441
0.31393686,0.15919878,0.43416375,0.09270062
0.319909,0.1710155,0.38597012,0.12310535
0.60142756,0.20738041,0.0861142,0.10507789
0.3922601,0.23525977,0.20495267,0.16752744
0.39686728,0.2504402,0.14849864,0.20419389
0.26854554,0.18901029,0.37393454,0.16850962
0.27725902,0.2197049,0.3900827,0.112953365
0.23737514,0.34265313,0.27571324,0.14425851
0.64723086,0.14947134,0.0699011,0.13339663
0.6513893,0.10400371,0.14443395,0.10017307
0.2949057,0.15908271,0.45669836,0.089313224
0.4268083,0.2416187,0.20991299,0.121659964
0.30362687,0.19849664,0.35792196,0.13995449
0.05196575,0.23522864,0.34416458,0.36864102
0.3875873,0.2518789,0.15987496,0.20065883
0.5535524,0.21186048,0.090685315,0.14390182
0.064635985,0.21237697,0.5204033,0.20258367
0.43322194,0.24084808,0.18616253,0.13976748
0.67418027,0.094085075,0.14349489,0.08823974
0.57911736,0.19182338,0.09270097,0.13635834
0.4321496,0.2258344,0.17536657,0.16664948
0.26304683,0.3011843,0.2976984,0.13807046
0.6314985,0.12689473,0.16471736,0.07688939
0.23809364,0.3015737,0.27050003,0.18983257
0.6326847,0.0769336,0.14768024,0.14270148
0.07918032,0.3214754,0.3485816,0.25076267
0.4613866,0.1540746,0.26896685,0.11557191
0.48890975,0.16456205,0.23918179,0.10734637
0.3841806,0.25177953,0.19649293,0.16754699
0.26284128,0.19621041,0.36787677,0.17307156
0.6595943,0.101402394,0.16800003,0.071003325
0.4601503,0.17554583,0.25332132,0.11098262
0.30067337,0.17111,0.43287677,0.095339835
0.5851143,0.18460351,0.094010964,0.1362712
0.635962,0.12449395,0.1547063,0.08483768
0.6424281,0.17561167,0.05058493,0.13137533
0.6047251,0.19463612,0.09076528,0.10987342
0.5478674,0.2029854,0.08848235,0.16066489
0.69311255,0.0835205,0.15197201,0.071394935
0.24628137,0.21320814,0.34036684,0.2001437
0.5058634,0.16344984,0.23367108,0.09701563
0.4631768,0.16865192,0.23816825,0.13000306
0.51467496,0.16800135,0.22674914,0.090574555
0.77255803,0.055083405,0.079476655,0.092881955
0.6419645,0.12943283,0.052036185,0.17656647
0.7049232,0.046022914,0.16801228,0.0810416
0.54045975,0.22481675,0.08371202,0.15101145
0.4200854,0.25651127,0.1875312,0.13587214
0.44484955,0.16296299,0.2697402,0.12244728
0.55022424,0.17448238,0.10982849,0.16546485
0.081270576,0.30571076,0.34837437,0.26464432
0.22788498,0.30479378,0.2895461,0.17777516
0.35347,0.15747936,0.3648156,0.12423508
0.26738974,0.1937304,0.39905286,0.13982701
0.56007063,0.159386,0.0890448,0.19149862
0.6374601,0.121249,0.14337507,0.09791583
0.21200591,0.2692353,0.28654057,0.23221818
0.65481466,0.124612726,0.14721942,0.07335314
0.3034679,0.18826547,0.32761657,0.18065003
0.63838434,0.10197489,0.1678184,0.09182243
0.62475973,0.10859727,0.1457327,0.12091028
0.550849,0.1938031,0.10412049,0.15122737
0.60897195,0.12036711,0.16514353,0.10551735
0.21937922,0.31580508,0.2862381,0.17857763
0.2710524,0.198254,0.35280776,0.17788582
0.06891654,0.28514826,0.35834694,0.28758824
0.5790031,0.21765721,0.07971864,0.12362111
0.27062824,0.22119454,0.32657596,0.18160123
0.6304648,0.11234883,0.16847216,0.08871421
0.39542902,0.22852995,0.15679377,0.21924728
0.6195629,0.19809532,0.08042471,0.10191703
0.70158136,0.09670161,0.15027413,0.051442876
0.63292825,0.114168,0.1522697,0.10063407
0.39312288,0.23539962,0.18327007,0.18820739
0.6732477,0.09352859,0.15216322,0.0810605
0.599186,0.18685156,0.10113752,0.11282491
0.55427253,0.20388535,0.11722314,0.124618985
0.5156226,0.12794296,0.28996757,0.06646686
0.30424187,0.17312562,0.37690014,0.14573243
0.27261668,0.20887545,0.4131343,0.10537361
0.26810753,0.30708817,0.2641468,0.16065748
0.57893354,0.1794722,0.09347667,0.14811762
0.539074,0.114067435,0.26172802,0.08513051
0.33242938,0.16025062,0.3502042,0.15711582
0.048359778,0.34158942,0.30563685,0.3044139
0.42018577,0.24881703,0.18822119,0.14277604
0.58003193,0.19110379,0.09302071,0.13584362
0.3514113,0.113107,0.45337734,0.08210437
0.6443554,0.098065816,0.15163328,0.10594549
0.5420196,0.12350582,0.2642356,0.07023902
0.54301196,0.1386973,0.25347188,0.064818904
0.2921912,0.16095094,0.41554078,0.13131706
0.63860923,0.1182762,0.14249481,0.10061972
0.6416564,0.08796622,0.1619621,0.10841523
0.06837433,0.33637023,0.27042204,0.3248334
0.2916386,0.14871061,0.4089146,0.15073624
0.39825252,0.21736799,0.18836586,0.19601355
0.6021167,0.15355726,0.094191656,0.15013444
0.6824785,0.080734394,0.14170535,0.09508175
0.65297645,0.1152588,0.15833025,0.07343456
0.6490972,0.106954776,0.15082821,0.09311986
0.5937065,0.18727987,0.09205868,0.126955
0.6557849,0.11198494,0.1515859,0.08064423
0.44642487,0.15839118,0.26782432,0.1273596
0.41095436,0.25832146,0.16675922,0.16396497
0.4780998,0.18224242,0.21942022,0.12023756
